name,seqid,value,gain
TU3,18,20,LOW
TU3,19,8320,HIGH
TU3,19,484,MED
TU3,19,20,LOW
TU3,20,8328,HIGH
TU3,20,485,MED
TU3,20,20,LOW
TU4,1,5030,HIGH
TU4,1,292,MED
TU4,1,12,LOW
TU4,2,5046,HIGH
TU4,2,294,MED
TU4,2,12,LOW
TU4,3,5056,HIGH
TU4,3,294,MED
TU4,3,11,LOW
TU4,4,5063,HIGH
TU4,4,294,MED
TU4,4,12,LOW
TU4,5,5069,HIGH
TU4,5,294,MED
TU4,5,12,LOW
TU4,6,5071,HIGH
TU4,6,295,MED
TU4,6,12,LOW
TU4,7,5079,HIGH
TU4,7,295,MED
TU4,7,12,LOW
TU4,8,5083,HIGH
TU4,8,296,MED
TU4,8,12,LOW
TU4,9,5088,HIGH
TU4,9,295,MED
TU4,9,12,LOW
TU4,10,5091,HIGH
TU4,10,296,MED
TU4,10,12,LOW
TU4,11,5094,HIGH
TU4,11,296,MED
TU4,11,12,LOW
TU4,12,5097,HIGH
TU4,12,296,MED
TU4,12,12,LOW
TU4,13,5098,HIGH
TU4,13,296,MED
TU4,13,12,LOW
TU4,14,5103,HIGH
TU4,14,296,MED
TU4,14,12,LOW
TU4,15,5105,HIGH
TU4,15,297,MED
TU4,15,12,LOW
TU4,16,5107,HIGH
TU4,16,297,MED
TU4,16,12,LOW
TU4,17,5110,HIGH
TU4,17,297,MED
TU4,17,12,LOW
TU4,18,5112,HIGH
TU4,18,297,MED
TU4,18,12,LOW
TU4,19,5114,HIGH
TU4,19,297,MED
TU4,19,12,LOW
TU4,20,5116,HIGH
TU4,20,297,MED
TU4,20,12,LOW
TU5,1,4815,HIGH
TU5,1,280,MED
TU5,1,11,LOW
TU5,2,4829,HIGH
TU5,2,280,MED
TU5,2,11,LOW
TU5,3,4836,HIGH
TU5,3,281,MED
TU5,3,11,LOW
TU5,4,4840,HIGH
TU5,4,281,MED
TU5,4,11,LOW
TU5,5,4844,HIGH
TU5,5,281,MED
TU5,5,11,LOW
TU5,6,4846,HIGH
TU5,6,281,MED
TU5,6,11,LOW
TU5,7,4848,HIGH
TU5,7,281,MED
TU5,7,11,LOW
TU5,8,4847,HIGH
TU5,8,281,MED
TU5,8,11,LOW
TU5,9,4851,HIGH
TU5,9,282,MED
TU5,9,11,LOW
TU5,10,4852,HIGH
TU5,10,282,MED
TU5,10,11,LOW
TU5,11,4853,HIGH
TU5,11,282,MED
TU5,11,11,LOW
TU5,12,4854,HIGH
TU5,12,281,MED
TU5,12,11,LOW
TU5,13,4855,HIGH
TU5,13,282,MED
TU5,13,11,LOW
TU5,14,4855,HIGH
TU5,14,282,MED
TU5,14,11,LOW
TU5,15,4850,HIGH
TU5,15,281,MED
TU5,15,11,LOW
TU5,16,4857,HIGH
TU5,16,282,MED
TU5,16,11,LOW
TU5,17,4857,HIGH
TU5,17,282,MED
TU5,17,11,LOW
TU5,18,4857,HIGH
TU5,18,282,MED
TU5,18,11,LOW
TU5,19,4857,HIGH
TU5,19,282,MED
TU5,19,11,LOW
TU5,20,4856,HIGH
TU5,20,282,MED
TU5,20,11,LOW
TU6,1,4339,HIGH
TU6,1,250,MED
TU6,1,10,LOW
TU6,2,4351,HIGH
TU6,2,251,MED
TU6,2,10,LOW
TU6,3,4358,HIGH
TU6,3,252,MED
TU6,3,10,LOW
TU6,4,4360,HIGH
TU6,4,252,MED
TU6,4,10,LOW
TU6,5,4365,HIGH
TU6,5,253,MED
TU6,5,10,LOW
TU6,6,4368,HIGH
TU6,6,253,MED
TU6,6,10,LOW
TU6,7,4370,HIGH
TU6,7,253,MED
TU6,7,10,LOW
TU6,8,4371,HIGH
TU6,8,253,MED
TU6,8,10,LOW
TU6,9,4373,HIGH
TU6,9,253,MED
TU6,9,10,LOW
TU6,10,4375,HIGH
TU6,10,252,MED
TU6,10,10,LOW
TU6,11,4376,HIGH
TU6,11,253,MED
TU6,11,10,LOW
TU6,12,4378,HIGH
TU6,12,253,MED
TU6,12,10,LOW
TU6,13,4379,HIGH
TU6,13,253,MED
TU6,13,10,LOW
TU6,14,4379,HIGH
TU6,14,253,MED
TU6,14,10,LOW
TU6,15,4381,HIGH
TU6,15,254,MED
TU6,15,10,LOW
TU6,16,4381,HIGH
TU6,16,254,MED
TU6,16,10,LOW
TU6,17,4380,HIGH
TU6,17,253,MED
TU6,17,10,LOW
TU6,18,4383,HIGH
TU6,18,253,MED
TU6,18,10,LOW
TU6,19,4384,HIGH
TU6,19,253,MED
TU6,19,10,LOW
TU6,20,4384,HIGH
TU6,20,254,MED
TU6,20,10,LOW
TU7,1,4741,HIGH
TU7,1,276,MED
TU7,1,11,LOW
TU7,2,4753,HIGH
TU7,2,277,MED
TU7,2,11,LOW
TU7,3,4757,HIGH
TU7,3,277,MED
TU7,3,11,LOW
TU7,4,4760,HIGH
TU7,4,277,MED
TU7,4,11,LOW
TU7,5,4763,HIGH
TU7,5,277,MED
TU7,5,11,LOW
TU7,6,4763,HIGH
TU7,6,277,MED
TU7,6,11,LOW
TU7,7,4762,HIGH
TU7,7,277,MED
TU7,7,11,LOW
TU7,8,4765,HIGH
TU7,8,277,MED
TU7,8,11,LOW
TU7,9,4766,HIGH
TU7,9,278,MED
TU7,9,11,LOW
TU7,10,4767,HIGH
TU7,10,278,MED
TU7,10,11,LOW
TU7,11,4767,HIGH
TU7,11,278,MED
TU7,11,11,LOW
TU7,12,4767,HIGH
TU7,12,278,MED
TU7,12,11,LOW
TU7,13,4768,HIGH
TU7,13,277,MED
TU7,13,11,LOW
TU7,14,4768,HIGH
TU7,14,277,MED
TU7,14,11,LOW
TU7,15,4768,HIGH
TU7,15,277,MED
TU7,15,11,LOW
TU7,16,4768,HIGH
TU7,16,277,MED
TU7,16,11,LOW
TU7,17,4768,HIGH
TU7,17,277,MED
TU7,17,11,LOW
TU7,18,4768,HIGH
TU7,18,278,MED
TU7,18,11,LOW
TU7,19,4768,HIGH
TU7,19,277,MED
TU7,19,11,LOW
TU7,20,4769,HIGH
TU7,20,278,MED
TU7,20,11,LOW
TU8,1,4875,HIGH
TU8,1,284,MED
TU8,1,11,LOW
TU8,2,4887,HIGH
TU8,2,285,MED
TU8,2,11,LOW
TU8,3,4890,HIGH
TU8,3,285,MED
TU8,3,11,LOW
TU8,4,4897,HIGH
TU8,4,285,MED
TU8,4,11,LOW
TU8,5,4899,HIGH
TU8,5,286,MED
TU8,5,11,LOW
TU8,6,4901,HIGH
TU8,6,285,MED
TU8,6,11,LOW
TU8,7,4902,HIGH
TU8,7,285,MED
TU8,7,11,LOW
TU8,8,4903,HIGH
TU8,8,286,MED
TU8,8,11,LOW
TU8,9,4904,HIGH
TU8,9,286,MED
TU8,9,11,LOW
TU8,10,4905,HIGH
TU8,10,286,MED
TU8,10,11,LOW
TU8,11,4906,HIGH
TU8,11,286,MED
TU8,11,11,LOW
TU8,12,4906,HIGH
TU8,12,286,MED
TU8,12,11,LOW
TU8,13,4906,HIGH
TU8,13,285,MED
TU8,13,11,LOW
TU8,14,4906,HIGH
TU8,14,286,MED
TU8,14,11,LOW
TU8,15,4907,HIGH
TU8,15,286,MED
TU8,15,11,LOW
TU8,16,4907,HIGH
TU8,16,286,MED
TU8,16,11,LOW
TU8,17,4907,HIGH
TU8,17,286,MED
TU8,17,11,LOW
TU8,18,4908,HIGH
TU8,18,286,MED
TU8,18,11,LOW
TU8,19,4908,HIGH
TU8,19,286,MED
TU8,19,11,LOW
TU8,20,4907,HIGH
TU8,20,286,MED
TU8,20,11,LOW
