[ok] led auto
[ok] time 600
[ok] gain max
[ok] read 100
64,0.95,med,600
65,0.95,med,600
66,0.98,med,600
67,0.95,med,600
68,0.95,med,600
69,0.95,med,600
70,0.95,med,600
71,0.95,med,600
72,0.95,med,600
73,0.95,med,600
74,0.95,med,600
75,0.98,med,600
76,0.98,med,600
77,0.95,med,600
78,0.95,med,600
79,0.95,med,600
80,0.95,med,600
81,0.98,med,600
82,0.95,med,600
83,0.95,med,600
84,0.98,med,600
85,0.95,med,600
86,0.98,med,600
87,0.95,med,600
88,0.95,med,600
89,0.98,med,600
90,0.98,med,600
91,0.95,med,600
92,0.95,med,600
93,0.95,med,600
94,0.95,med,600
95,0.95,med,600
96,0.98,med,600
97,0.95,med,600
98,0.98,med,600
99,0.95,med,600
100,0.98,med,600
[ok] gain low
[ok] read 100
1,0.68,lo,600
2,0.68,lo,600
3,0.68,lo,600
4,0.68,lo,600
5,0.68,lo,600
6,0.68,lo,600
7,0.68,lo,600
8,0.68,lo,600
9,0.68,lo,600
10,0.68,lo,600
11,0.68,lo,600
12,0.68,lo,600
13,0.68,lo,600
14,0.68,lo,600
15,0.68,lo,600
16,0.68,lo,600
17,0.68,lo,600
18,0.68,lo,600
19,0.68,lo,600
20,0.68,lo,600
21,0.68,lo,600
22,0.68,lo,600
23,0.68,lo,600
24,0.68,lo,600
25,0.68,lo,600
26,0.68,lo,600
27,0.68,lo,600
28,0.68,lo,600
29,0.68,lo,600
30,0.68,lo,600
31,0.68,lo,600
32,0.68,lo,600
33,0.68,lo,600
34,0.68,lo,600
35,0.68,lo,600
36,0.68,lo,600
37,0.68,lo,600
38,0.68,lo,600
39,0.68,lo,600
40,0.68,lo,600
41,0.68,lo,600
42,0.68,lo,600
43,0.68,lo,600
44,0.68,lo,600
45,0.68,lo,600
46,0.68,lo,600
47,0.68,lo,600
48,0.68,lo,600
49,0.68,lo,600
50,0.68,lo,600
51,0.68,lo,600
52,0.68,lo,600
53,0.68,lo,600
54,0.68,lo,600
55,0.68,lo,600
56,0.68,lo,600
57,0.68,lo,600
58,0.68,lo,600
59,0.68,lo,600
60,0.68,lo,600
61,0.68,lo,600
62,0.68,lo,600
63,0.68,lo,600
64,0.68,lo,600
65,0.68,lo,600
66,0.68,lo,600
67,0.68,lo,600
68,0.68,lo,600
69,0.68,lo,600
70,0.68,lo,600
71,0.68,lo,600
72,0.68,lo,600
73,0.68,lo,600
74,0.68,lo,600
75,0.68,lo,600
76,0.68,lo,600
77,0.68,lo,600
78,0.68,lo,600
79,0.68,lo,600
80,0.68,lo,600
81,0.68,lo,600
82,0.68,lo,600
83,0.68,lo,600
84,0.68,lo,600
85,0.68,lo,600
86,0.68,lo,600
87,0.68,lo,600
88,0.68,lo,600
89,0.68,lo,600
90,0.68,lo,600
91,0.68,lo,600
92,0.68,lo,600
93,0.68,lo,600
94,0.68,lo,600
95,0.68,lo,600
96,0.68,lo,600
97,0.68,lo,600
98,0.68,lo,600
99,0.68,lo,600
100,0.68,lo,600
[ok] time 500
[ok] gain max
[ok] read 100
1,0.97,max,500
2,0.97,max,500
3,0.97,max,500
4,0.97,max,500
5,0.97,max,500
6,0.97,max,500
7,0.97,max,500
8,0.97,max,500
9,0.97,max,500
10,0.97,max,500
11,0.97,max,500
12,0.97,max,500
13,0.97,max,500
14,0.97,max,500
15,0.97,max,500
16,0.97,max,500
17,0.97,max,500
18,0.97,max,500
19,0.97,max,500
20,0.97,max,500
21,0.97,max,500
22,0.97,max,500
23,0.97,max,500
24,0.97,max,500
25,0.97,max,500
26,0.97,max,500
27,0.97,max,500
28,0.97,max,500
29,0.97,max,500
30,0.97,max,500
31,0.97,max,500
32,0.97,max,500
33,0.97,max,500
34,0.97,max,500
35,0.97,max,500
36,0.97,max,500
37,0.97,max,500
38,0.97,max,500
39,0.97,max,500
40,0.97,max,500
41,0.97,max,500
42,0.97,max,500
43,0.97,max,500
44,0.97,max,500
45,0.97,max,500
46,0.97,max,500
47,0.97,max,500
48,0.97,max,500
49,0.97,max,500
50,0.97,max,500
51,0.97,max,500
52,0.97,max,500
53,0.97,max,500
54,0.97,max,500
55,0.97,max,500
56,0.97,max,500
57,0.97,max,500
58,0.97,max,500
59,0.97,max,500
60,0.97,max,500
61,0.97,max,500
62,0.97,max,500
63,0.97,max,500
64,0.97,max,500
65,0.97,max,500
66,0.97,max,500
67,0.97,max,500
68,0.97,max,500
69,0.97,max,500
70,0.97,max,500
71,0.97,max,500
72,0.97,max,500
73,0.97,max,500
74,0.97,max,500
75,0.97,max,500
76,0.97,max,500
77,0.97,max,500
78,0.97,max,500
79,0.97,max,500
80,0.97,max,500
81,0.97,max,500
82,0.97,max,500
83,0.97,max,500
84,0.97,max,500
85,0.97,max,500
86,0.97,max,500
87,0.97,max,500
88,0.97,max,500
89,0.97,max,500
90,0.97,max,500
91,0.97,max,500
92,0.97,max,500
93,0.97,max,500
94,0.97,max,500
95,0.97,max,500
96,0.97,max,500
97,0.97,max,500
98,0.97,max,500
99,0.97,max,500
100,0.97,max,500
[ok] gain hi
[ok] read 100
1,0.96,hi,500
2,0.96,hi,500
3,0.96,hi,500
4,0.96,hi,500
5,0.96,hi,500
6,0.96,hi,500
7,0.96,hi,500
8,0.96,hi,500
9,0.96,hi,500
10,0.96,hi,500
11,0.96,hi,500
12,0.96,hi,500
13,0.96,hi,500
14,0.96,hi,500
15,0.96,hi,500
16,0.96,hi,500
17,0.96,hi,500
18,0.96,hi,500
19,0.96,hi,500
20,0.96,hi,500
21,0.96,hi,500
22,0.96,hi,500
23,0.96,hi,500
24,0.96,hi,500
25,0.96,hi,500
26,0.96,hi,500
27,0.96,hi,500
28,0.96,hi,500
29,0.96,hi,500
30,0.96,hi,500
31,0.96,hi,500
32,0.96,hi,500
33,0.96,hi,500
34,0.96,hi,500
35,0.96,hi,500
36,0.96,hi,500
37,0.96,hi,500
38,0.96,hi,500
39,0.96,hi,500
40,0.96,hi,500
41,0.96,hi,500
42,0.96,hi,500
43,0.96,hi,500
44,0.96,hi,500
45,0.96,hi,500
46,0.96,hi,500
47,0.96,hi,500
48,0.96,hi,500
49,0.96,hi,500
50,0.96,hi,500
51,0.96,hi,500
52,0.96,hi,500
53,0.96,hi,500
54,0.96,hi,500
55,0.96,hi,500
56,0.96,hi,500
57,0.96,hi,500
58,0.96,hi,500
59,0.96,hi,500
60,0.96,hi,500
61,0.96,hi,500
62,0.96,hi,500
63,0.96,hi,500
64,0.96,hi,500
65,0.96,hi,500
66,0.96,hi,500
67,0.96,hi,500
68,0.96,hi,500
69,0.96,hi,500
70,0.96,hi,500
71,0.96,hi,500
72,0.96,hi,500
73,0.96,hi,500
74,0.96,hi,500
75,0.96,hi,500
76,0.96,hi,500
